"5","C","8","20","100202","16","認知症高齢者の日常生活自立度　Ｍ","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100305","29","当該建築物戸数が２０戸未満で訪衛指を算定するものが２人以下","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100314","12","ロ　ＰＡＰを装着する場合","16","ﾛPAPｦｿｳﾁｬｸｽﾙﾊﾞｱｲ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100319","21","ＰＡＰを装着する場合または予定している場合","20","PAPｦｿｳﾁｬｸｽﾙﾊﾞｱｲﾏﾀﾊﾖﾃ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100329","4","暫間根充","11","ｻﾞﾝｶﾝｺﾝｼﾞｭｳ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100330","8","暫間根充後の根充","20","ｻﾞﾝｶﾝｺﾝｼﾞｭｳｺﾞﾉｺﾝｼﾞｭｳ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100333","29","ニ　全身的な疾患の状態により歯周外科手術が実施できない場合","20","ﾆｾﾞﾝｼﾝﾃｷﾅｼｯｶﾝﾉｼﾞｮｳﾀｲ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100334","11","ホ　侵襲性歯周炎の場合","19","ﾎｼﾝｼｭｳｾｲｼｼｭｳｴﾝﾉﾊﾞｱｲ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100344","44","ヘ　腫瘍等による顎骨切除後、手術創（開放創）の保護等を目的として製作するオブチュレーター","20","ﾍｼｭﾖｳﾄｳﾆﾖﾙｶﾞｯｺﾂｾﾂｼﾞｮ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100346","48","チ　不随意運動等による咬傷を繰り返す患者に対して、口腔粘膜等の保護を目的として製作する口腔内装置","20","ﾁﾌｽﾞｲｲｳﾝﾄﾞｳﾄｳﾆﾖﾙｺｳｼｮ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","100382","19","（９）容体が急変し、やむを得ず治療中断","20","9ﾖｳﾀﾞｲｶﾞｷｭｳﾍﾝｼﾔﾑｦｴｽﾞ","","","","","","","","","","","","20240601","","","","","","","","",""
