"5","S","111000370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1101","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","111013770","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","111013970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","20220331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014210","11","初診料（情報通信機器）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","251.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","99999999","0","0.00","0","0","0","1101","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","01","0","00","000","00","00","00","06","111000370","00","00","0","00","00","0","00","00","0","0","初診料（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014310","25","初診料（文書による紹介がない患者）（情報通信機器）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","186.00","0","0","110","0","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","99999999","0","0.00","0","0","0","1101","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","02","0","00","000","00","00","00","06","111000370","00","00","0","00","00","0","00","00","0","0","初診料（文書による紹介がない患者の場合）（初減）（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014410","16","特定妥結率初診料（情報通信機器）","17","ﾄｸﾃｲﾀﾞｹﾂﾘﾂｼｮｼﾝﾘｮｳ","0","0","","3","186.00","0","0","110","0","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","99999999","0","0.00","0","0","0","1101","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","03","0","00","000","00","00","00","06","111000370","00","00","0","00","00","0","00","00","0","0","特定妥結率初診料（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014510","26","初診料（同一日複数科受診時の２科目）（情報通信機器）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","125.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","04","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","初診料（同一日複数科受診時の２科目の場合）（複初）（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014610","32","初診料（同一日２科目・注２から４に規定する場合）（情報通信機器）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","93.00","0","0","110","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","04","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","初診料（同一日複数科受診時の２科目・文書による紹介がない患者の場合）（複初減）（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014710","31","特定妥結率初診料（同一日複数科受診時の２科目）（情報通信機器）","17","ﾄｸﾃｲﾀﾞｹﾂﾘﾂｼｮｼﾝﾘｮｳ","0","0","","3","93.00","0","0","110","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","1","1","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","04","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","特定妥結率初診料（同一日複数科受診時の２科目）（情報通信機器を用いた初診を行った場合）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014870","14","外来感染対策向上加算（初診）","20","ｶﾞｲﾗｲｶﾝｾﾝﾀｲｻｸｺｳｼﾞｮｳｶ","0","0","","3","6.00","0","0","110","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1101","4","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","7","7","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","10","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","外来感染対策向上加算（初診）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111014970","10","連携強化加算（初診）","11","ﾚﾝｹｲｷｮｳｶｶｻﾝ","0","0","","3","3.00","0","0","110","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1101","5","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","7","7","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","11","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","連携強化加算（初診）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111015070","15","サーベイランス強化加算（初診）","15","ｻｰﾍﾞｲﾗﾝｽｷｮｳｶｶｻﾝ","0","0","","3","1.00","0","0","110","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1101","6","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","7","7","0","0","9999","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","12","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","サーベイランス強化加算（初診）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111015170","17","電子的保健医療情報活用加算（初診）","20","ﾃﾞﾝｼﾃｷﾎｹﾝｲﾘｮｳｼﾞｮｳﾎｳｶ","0","0","","3","7.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1101","7","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","13","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","電子的保健医療情報活用加算（初診）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111015270","31","電子的保健医療情報活用加算（初診）（診療情報等の取得が困難等）","20","ﾃﾞﾝｼﾃｷﾎｹﾝｲﾘｮｳｼﾞｮｳﾎｳｶ","0","0","","3","3.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1101","7","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20220401","99999999","","1","01","000","00","13","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","電子的保健医療情報活用加算（初診）（診療情報等の取得が困難な場合又は他の保険医療機関から診療情報の提供を受けた場合等）","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","112006270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","112006470","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","112006570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","112006670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20220401","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
