"5","S","111015970","","","","","","","","","4.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","112026570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","112026670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","113045070","","","","","","","","","4.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","113045270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","120005170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","120005270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","120005370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","120005470","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","120005570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240101","20231231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150444370","31","乳がんセンチネルリンパ節加算１（乳腺悪性腫瘍ラジオ波焼灼療法）","20","ﾆｭｳｶﾞﾝｾﾝﾁﾈﾙﾘﾝﾊﾟｾﾂｶｻﾝ","0","0","","3","5000.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","500","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20231201","99999999","75586000","2","10","697","03","07","2","10","476","00","10","00","00","0","00","00","0","00","00","0","00","00","0","0","乳がんセンチネルリンパ節加算１（乳腺悪性腫瘍ラジオ波焼灼療法）","0","0","0","K697-36","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150444470","31","乳がんセンチネルリンパ節加算２（乳腺悪性腫瘍ラジオ波焼灼療法）","20","ﾆｭｳｶﾞﾝｾﾝﾁﾈﾙﾘﾝﾊﾟｾﾂｶｻﾝ","0","0","","3","3000.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","500","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20231201","99999999","75586500","2","10","697","03","08","2","10","476","00","11","00","00","0","00","00","0","00","00","0","00","00","0","0","乳がんセンチネルリンパ節加算２（乳腺悪性腫瘍ラジオ波焼灼療法）","0","0","0","K697-36","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237150","16","アミロイドβ４２／４０比（髄液）","15","ｱﾐﾛｲﾄﾞﾍﾞｰﾀ4240ﾋ","0","0","","3","1282.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20231220","99999999","27135000","2","03","004","00","20","2","03","004","00","14","00","00","0","00","00","0","00","00","0","00","00","0","0","アミロイドβ４２／４０比（髄液）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","170040150","21","ポジトロン断層撮影（アミロイドＰＥＴ使用）","16","ﾎﾟｼﾞﾄﾛﾝﾀﾞﾝｿｳｻﾂｴｲ","0","0","","3","12500.00","0","0","700","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","7002","0","0","00","00","0","0","0","0","0","0","0","1","31","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","700","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","E","E","20231220","99999999","44105000","2","04","101","02","06","2","04","101","02","02","00","AA","170037070","AA","03","170037170","03","06","170037270","00","00","0","0","ポジトロン断層撮影（アミロイドＰＥＴイメージング製剤を用いた場合）（一連の検査につき）","0","0","0","E101-22","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
