"5","C","8","20","101114","32","フ　流行性耳下腺炎（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101115","53","ヘ　感染症法第６条第３項に規定する二類感染症（急性灰白髄炎）（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101116","49","ヘ　感染症法第６条第３項に規定する二類感染症（結核）（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101117","52","ヘ　感染症法第６条第３項に規定する二類感染症（ジフテリア）（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101118","94","ヘ　感染症法第６条第３項に規定する二類感染症（重症急性呼吸器症候群（病原体がベータコロナウイルス属ＳＡＲＳコロナウイルスであるものに限る。））（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101119","92","ヘ　感染症法第６条第３項に規定する二類感染症（中東呼吸器症候群（病原体がベータコロナウイルス属ＭＥＲＳコロナウイルスであるものに限る。））（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101120","57","ヘ　感染症法第６条第３項に規定する二類感染症（特定鳥インフルエンザ）（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101121","53","ホ　感染症法第６条第７項に規定する新型インフルエンザ等感染症（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101122","45","マ　感染症法第６条第８項に規定する指定感染症（個室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101123","50","ア　鳥インフルエンザ（特定鳥インフルエンザを除く。）（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101124","29","イ　麻しん（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101125","38","ウ　新型コロナウイルス感染症（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101126","28","エ　水痘（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101127","54","オ　感染症法第６条第３項に規定する二類感染症（急性灰白髄炎）（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101128","50","オ　感染症法第６条第３項に規定する二類感染症（結核）（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101129","53","オ　感染症法第６条第３項に規定する二類感染症（ジフテリア）（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101130","95","オ　感染症法第６条第３項に規定する二類感染症（重症急性呼吸器症候群（病原体がベータコロナウイルス属ＳＡＲＳコロナウイルスであるものに限る。））（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101131","93","オ　感染症法第６条第３項に規定する二類感染症（中東呼吸器症候群（病原体がベータコロナウイルス属ＭＥＲＳコロナウイルスであるものに限る。））（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101132","58","オ　感染症法第６条第３項に規定する二類感染症（特定鳥インフルエンザ）（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101133","57","カ　感染症法同法第６同条第７項に規定する新型インフルエンザ等感染症（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101134","49","キ　感染症法同法第６同条第８項に規定する指定感染症（陰圧室加算（特定感染症患者療養環境特別加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"3","C","8","20","101306","9","顎切除等の手術実施","20","ｶﾞｸｾﾂｼﾞｮｼﾞｭﾂﾄｳﾉｼｭｼﾞｭ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101306","16765000","","","","","",""
"3","C","8","20","101307","38","ＣＡＤ／ＣＡＭインレーを装着する部位の対合歯が欠損（ＣＡＤ／ＣＡＭインレー）","20","CAD/CAMｲﾝﾚｰｦｿｳﾁｬｸｽﾙﾌ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101307","64195000","","","","","",""
"3","C","8","20","101308","32","ＣＡＤ／ＣＡＭ冠を装着する部位の対合歯が欠損（ＣＡＤ／ＣＡＭ冠）","20","CAD/CAMｶﾝｦｿｳﾁｬｸｽﾙﾌﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101308","64145000","","","","","",""
"3","C","8","20","101309","22","５分を超え１０分未満（通院・在宅精神療法）　","13","5ﾌﾝｦｺｴ10ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101309","13540100","","","","","",""
"3","C","8","20","101310","22","１０分以上２０分未満（通院・在宅精神療法）　","16","10ﾌﾝｲｼﾞｮｳ20ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101310","13540110","","","","","",""
"3","C","8","20","101311","22","２０分以上３０分未満（通院・在宅精神療法）　","16","20ﾌﾝｲｼﾞｮｳ30ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101311","13540120","","","","","",""
"3","C","8","20","101312","22","３０分以上４０分未満（通院・在宅精神療法）　","16","30ﾌﾝｲｼﾞｮｳ40ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101312","13540130","","","","","",""
"3","C","8","20","101313","22","４０分以上５０分未満（通院・在宅精神療法）　","16","40ﾌﾝｲｼﾞｮｳ50ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101313","13540140","","","","","",""
"3","C","8","20","101314","22","５０分以上６０分未満（通院・在宅精神療法）　","16","50ﾌﾝｲｼﾞｮｳ60ﾌﾝﾐﾏﾝ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101314","13540150","","","","","",""
"3","C","8","20","101315","16","３０分超（通院・在宅精神療法）　","6","30ﾌﾝｺｴ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101315","13540160","","","","","",""
"3","C","8","20","101316","16","６０分超（通院・在宅精神療法）　","6","60ﾌﾝｺｴ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101316","13540170","","","","","",""
"1","C","8","30","100818","45","退院日に在宅療養指導管理料を算定した保険医療機関以外で算定する理由（在宅療養指導管理料）；","20","ﾀｲｲﾝﾋﾞﾆｻﾞｲﾀｸﾘｮｳﾖｳｼﾄﾞ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","830100818","61910000","","","","","",""
"3","C","8","30","100921","34","複数回の切除を要した根拠となる画像所見及び医学的な理由（肝切除術）；","20","ﾌｸｽｳｶｲﾉｾﾂｼﾞｮｦﾖｳｼﾀｺﾝｷ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","830100921","13395000","","","","","",""
"5","C","8","42","100111","22","乳腺炎重症化予防ケア・指導料２の通算実施回数","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","100112","33","検査を実施した日に相当する修正週数（アルブミン非結合型ビリルビン）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","100114","15","出血量（術中術後自己血回収術）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","100115","11","１顎の床数（有床義歯）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"3","C","8","42","100116","47","呼吸不全で重篤な状態（救急医療管理加算１）であって、酸素投与後の場合におけるＦｉＯ２の値（％）","20","ｺｷｭｳﾌｾﾞﾝﾃﾞｼﾞｭｳﾄｸﾅｼﾞｮ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","842100116","60555000","","","","","",""
"3","C","8","42","100117","47","呼吸不全で重篤な状態（救急医療管理加算２）であって、酸素投与後の場合におけるＦｉＯ２の値（％）","20","ｺｷｭｳﾌｾﾞﾝﾃﾞｼﾞｭｳﾄｸﾅｼﾞｮ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","842100117","60635000","","","","","",""
"5","C","8","42","600022","44","体表面積に占めるアトピー性皮膚炎病変の割合（％）（アドトラーザ皮下注１５０ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600023","36","初回投与から起算して、何週目の投与（ウゴービ皮下注０．２５ｍｇ　ＳＤ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600024","31","直近の測定値（ア　体重）（ウゴービ皮下注０．２５ｍｇ　ＳＤ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600025","31","直近の測定値（イ　血糖）（ウゴービ皮下注０．２５ｍｇ　ＳＤ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600026","31","直近の測定値（ウ　血圧）（ウゴービ皮下注０．２５ｍｇ　ＳＤ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600027","31","直近の測定値（エ　脂質）（ウゴービ皮下注０．２５ｍｇ　ＳＤ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600028","24","投与開始時のｅＧＦＲの値（カナグル錠１００ｍｇ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600029","24","投与開始時のそう痒スコア（デュピクセント皮下注）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600030","35","そう痒ＶＡＳの値（投与開始２日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600031","35","そう痒ＶＡＳの値（投与開始１日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600032","33","そう痒ＶＡＳの値（投与開始日）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600033","35","そう痒ＮＲＳの値（投与開始２日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600034","35","そう痒ＮＲＳの値（投与開始１日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600035","33","そう痒ＮＲＳの値（投与開始日）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600036","33","かゆみスコア（投与開始２日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600037","33","かゆみスコア（投与開始１日前）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600038","31","かゆみスコア（投与開始日）（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600039","25","ＥＡＳＩスコア（ミチーガ皮下注用６１ｍｇシリンジ）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600040","33","多汗症疾患重症度評価尺度（ＨＤＳＳ）（ラピフォートワイプ２．５％）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","42","600043","29","初回投与から起算しての週数（レケンビ点滴静注２００ｍｇ等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","500016","22","緊急訪問年月日（（精神科）緊急訪問看護加算）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","500017","24","入院又は入所前の最後に指定訪問看護を行った年月日","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","500018","23","前回指定訪問看護実施年月日（死亡前１４日以内）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","500019","24","前々回指定訪問看護実施年月日（死亡前１４日以内）","","","","","","","","","","","","","","20240601","","","60635500","","","","","",""
