"5","T","729120000","","","","","","","","","27200.00","","","","","","29000.00","","","","","","","","","","20250301","20250531","","","","","","","","",""
"5","T","733710000","","","","","","","","","38800.00","","","","","","43300.00","","","","","","","","","","20250301","20250531","","","","","","","","",""
"5","T","737120000","","","","","","","","","49600.00","","","","","","54200.00","","","","","","","","","","20250301","20250531","","","","","","","","",""
