"9","Y","610412126","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","610441038","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","611240460","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","612140595","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","612220618","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","614310040","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","617110010","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000103","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000197","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000198","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000263","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000264","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000343","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000344","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620000576","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620001500","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620002683","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620002807","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
"9","Y","620002871","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240930","","","","","","","","","","",""
