"5","T","729120000","","","","","","","","","25400.00","","","","","","27200.00","","","","","","","","","","20250601","00000000","","","","","","","","",""
"5","T","733710000","","","","","","","","","34200.00","","","","","","38800.00","","","","","","","","","","20250601","20260228","","","","","","","","",""
"5","T","737120000","","","","","","","","","45000.00","","","","","","49600.00","","","","","","","","","","20250601","00000000","","","","","","","","",""
