"5","Y","610408632","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","610409240","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","610441037","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","610463044","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","610463045","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","611120155","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","612110435","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","612330454","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","614410020","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","617110011","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620001203","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620001261","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620001456","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620001597","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620002469","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620002636","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620002857","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620002858","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003002","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003093","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003094","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003896","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003918","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003922","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003928","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620003993","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620004095","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620004237","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620004396","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005445","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005453","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005481","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005546","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005611","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005624","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005785","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005789","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005855","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005977","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620005984","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620006622","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007003","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007313","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007840","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007842","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007845","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007849","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007874","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007876","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007879","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007883","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007888","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007892","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007896","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007903","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007908","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620007910","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008024","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008027","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008028","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008048","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008049","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008053","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
"5","Y","620008054","","","","","","","","","","","","","","","","","","","","","","","","","","","20250630","","","","20250930","","","","","","","",""
