"9","S","111013850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230601","20230531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","111014170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230601","20230531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","111016150","28","初診料（文書による紹介がない患者の場合）（初減）（特例）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","214.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","99999999","0","0.00","0","0","0","1101","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","110","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","A","20230508","99999999","00275000","1","01","000","00","03","1","01","000","00","00","00","06","111000370","00","00","0","00","00","0","00","00","0","0","初診料（文書による紹介がない患者の場合）（初減）（特例）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","112024170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230508","20230507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","112026750","10","電話等再診料（特例）","13","ﾃﾞﾝﾜﾄｳｻｲｼﾝﾘｮｳ","0","0","","3","73.00","2","0","120","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","99999999","0","0.00","0","0","0","1201","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","0","0","5","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","A","A","20230508","99999999","00575000","1","01","001","00","00","1","01","001","00","00","00","06","112000970","00","00","0","00","00","0","00","00","0","0","電話等再診料（一般病床２００床以上の病院を除く）（特例）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","112026850","9","外来診療料（特例）","13","ｶﾞｲﾗｲｼﾝﾘｮｳﾘｮｳ","0","0","","3","74.00","2","0","120","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","99999999","0","0.00","0","0","0","1202","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","0","0","5","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","A","A","20230508","99999999","01095000","1","01","002","00","00","1","01","002","00","00","00","06","112006270","00","00","0","00","00","0","00","00","0","0","外来診療料（特例）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","113032850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230508","20230507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","113032950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230601","20230531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","113033450","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230508","20230507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","S","113033550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230508","20230507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
