"3","S","113044850","22","高血圧症治療補助プログラム加算（治療開始時）","20","ｺｳｹﾂｱﾂｼｮｳﾁﾘｮｳﾎｼﾞｮﾌﾟﾛ","0","0","","3","140.00","2","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","B","20220901","99999999","21881100","2","01","100","00","03","0","00","100","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","高血圧症治療補助プログラム加算（治療開始時）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","113044950","25","高血圧症治療補助プログラム加算（初回月から６か月）","20","ｺｳｹﾂｱﾂｼｮｳﾁﾘｮｳﾎｼﾞｮﾌﾟﾛ","0","0","","3","830.00","2","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","B","20220901","99999999","21881200","2","01","100","00","04","0","00","100","00","01","00","00","0","00","00","0","00","00","0","00","00","0","0","高血圧症治療補助プログラム加算（初回月から６か月目まで）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150442750","23","分層植皮術（２５ｃｍ２未満・自家皮膚細胞移植）","13","ﾌﾞﾝｿｳｼｮｸﾋｼﾞｭﾂ","0","0","","3","3520.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","K","K","20220901","99999999","54911100","2","10","013","00","05","0","00","013","00","01","00","00","0","00","00","0","00","00","0","00","00","0","0","分層植皮術（２５平方センチメートル未満）（自家皮膚細胞移植）","0","0","0","K0131","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150442850","31","分層植皮術（２５ｃｍ２以上１００ｃｍ２未満・自家皮膚細胞移植）","13","ﾌﾞﾝｿｳｼｮｸﾋｼﾞｭﾂ","0","0","","3","6270.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","K","K","20220901","99999999","54911200","2","10","013","00","06","0","00","013","00","02","00","00","0","00","00","0","00","00","0","00","00","0","0","分層植皮術（２５平方センチメートル以上１００平方センチメートル未満）（自家皮膚細胞移植）","0","0","0","K0132","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150442950","32","分層植皮術（１００ｃｍ２以上２００ｃｍ２未満・自家皮膚細胞移植）","13","ﾌﾞﾝｿｳｼｮｸﾋｼﾞｭﾂ","0","0","","3","9000.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","K","K","20220901","99999999","54911300","2","10","013","00","07","0","00","013","00","03","00","00","0","00","00","0","00","00","0","00","00","0","0","分層植皮術（１００平方センチメートル以上２００平方センチメートル未満）（自家皮膚細胞移植）","0","0","0","K0133","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150443050","24","分層植皮術（２００ｃｍ２以上・自家皮膚細胞移植）","13","ﾌﾞﾝｿｳｼｮｸﾋｼﾞｭﾂ","0","0","","3","25820.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","K","K","20220901","99999999","54911400","2","10","013","00","08","0","00","013","00","04","00","00","0","00","00","0","00","00","0","00","00","0","0","分層植皮術（２００平方センチメートル以上）（自家皮膚細胞移植）","0","0","0","K0134","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150443150","29","自家培養上皮移植術（ヒト羊膜基質使用自家培養角膜上皮移植）","20","ｼﾞｶﾊﾞｲﾖｳｼﾞｮｳﾋｲｼｮｸｼﾞｭ","0","0","","3","52600.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20220901","99999999","63991100","2","10","259","02","05","0","00","259","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","自家培養上皮移植術（ヒト羊膜基質使用自家培養角膜上皮移植）","0","0","0","K259-2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150443250","20","ラジオ波焼灼療法（２ｃｍ以内）（腹腔鏡）","16","ﾗｼﾞｵﾊｼｮｳｼｬｸﾘｮｳﾎｳ","0","0","","3","16300.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","K","K","20220901","99999999","75600100","2","10","697","03","03","0","00","697","03","01","00","00","0","00","00","0","00","00","0","00","00","0","0","ラジオ波焼灼療法（２センチメートル以内のもの）（腹腔鏡によるもの）","0","0","0","K697-31ｲ","2","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150443350","20","ラジオ波焼灼療法（２ｃｍ以内）（その他）","16","ﾗｼﾞｵﾊｼｮｳｼｬｸﾘｮｳﾎｳ","0","0","","3","15000.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","K","K","20220901","99999999","75600200","2","10","697","03","03","0","00","697","03","01","00","00","0","00","00","0","00","00","0","00","00","0","0","ラジオ波焼灼療法（２センチメートル以内のもの）（その他のもの）","0","0","0","K697-31ﾛ","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","150443450","22","ラジオ波焼灼療法（２ｃｍを超える）（腹腔鏡）","16","ﾗｼﾞｵﾊｼｮｳｼｬｸﾘｮｳﾎｳ","0","0","","3","23260.00","0","0","500","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","1","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","500","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","K","K","20220901","99999999","75600300","2","10","697","03","04","0","00","697","03","02","00","00","0","00","00","0","00","00","0","00","00","0","0","ラジオ波焼灼療法（２センチメートルを超えるもの）（腹腔鏡によるもの）","0","0","0","K697-32ｲ","2","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
