"9","C","8","20","231","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","232","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","233","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","234","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","235","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","236","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","237","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","238","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","241","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","20","243","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"5","C","8","20","100005","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100148","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100149","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100150","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100380","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100381","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100580","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100625","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100630","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100713","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100728","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100778","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100821","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","100922","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","101033","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","101038","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","190205","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","190206","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600047","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600059","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600060","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600061","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600062","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600063","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600170","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600173","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600176","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600179","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600180","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","20","600242","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100077","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100084","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100138","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100139","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100330","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100352","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100353","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100355","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100436","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100437","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100447","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100454","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100474","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100502","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100512","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100514","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100516","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100519","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100602","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","30","100760","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"9","C","8","30","100899","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","30","100904","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"5","C","8","30","600034","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"9","C","8","40","46","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"5","C","8","42","100074","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100015","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100016","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100018","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100019","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100022","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100023","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100024","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100025","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100068","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100069","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100070","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100083","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100086","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100092","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100093","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100097","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100099","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100242","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100321","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100322","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100324","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100373","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100397","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100399","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100400","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100412","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100417","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100458","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100459","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100479","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","100489","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","190205","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","190206","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600010","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600090","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600091","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600092","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600093","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600114","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600116","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","50","600127","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"9","C","8","52","100007","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"9","C","8","52","100008","","","","","","","","","","","","","","","","20241001","20240930","","","","","","","",""
"5","C","8","53","100002","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","53","100029","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","53","100030","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","53","100031","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","80","100034","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","80","100077","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","80","100078","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","80","100079","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
"5","C","8","80","100080","","","","","","","","","","","","","","","0","20241001","","","","","","","","",""
