"5","T","710010172","","","","","","","","","9232.00","","","","","","7641.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010173","","","","","","","","","7923.00","","","","","","7624.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010174","","","","","","","","","8018.00","","","","","","7774.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010175","","","","","","","","","8007.00","","","","","","7601.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010176","","","","","","","","","2760.00","","","","","","2909.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010180","","","","","","","","","4237.00","","","","","","3740.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010182","","","","","","","","","184.00","","","","","","192.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","710010183","","","","","","","","","233.00","","","","","","274.00","","","","","","","","","","20240601","","","","","","","","","",""
"5","T","729920030","","","","","","","","","","","","","","","","","","","","","","","","","20240601","","","","227","","","","","",""
